"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-01","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-02","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-03","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-04","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-05","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-06","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-07","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-08","0.66",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-09","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-11","0.10",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-12","0.11",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-14","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-16","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-18","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-19","1.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-20","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-21","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-22","0.01",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-23","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-24","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-25","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-26","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-27","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-28","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-29","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-30","0.26",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2021-12-31","0.02",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-01","0.04",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-02","0.38",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-03","1.61",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-04","0.30",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-05","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-06","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-07","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-08","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-09","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-10","0.37",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-11","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-12","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-14","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-16",,,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-17","0.82",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-20","0.78",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-22","0.18",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-25","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-26","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-27","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-28","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-29","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-30","0.10",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-01-31","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-01","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-02","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-03","0.20",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-05","0.37",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-06","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-07","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-08","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-09","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-10","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-11","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-12","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-14","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-16","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-17","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-18","0.38",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-19","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-20","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-21","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-22","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-23","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-26","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-27","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-02-28","0.40",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-01","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-02","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-03","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-04","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-05","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-06","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-07","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-08","0.20",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-09","1.71",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-10","0.21",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-11","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-12","1.30",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-14","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-16","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-17","0.43",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-18","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-19","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-20","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-21","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-22","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-23","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-24","0.20",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-25","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-26","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-27","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-28","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-29","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-30","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-03-31","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-01","1.12",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-02","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-03","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-04","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-05","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-06","1.55",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-07","0.12",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-10","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-11","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-12","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-16","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-17","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-18","1.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-19","0.89",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-20","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-21","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-22","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-23","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-25","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-26","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-28","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-29","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-04-30","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-01","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-02","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-03","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-04","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-05","0.06",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-06","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-07","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-08","0.14",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-09","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-10","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-11","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-12","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-13","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-14","0.13",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-15","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-16","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-17","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-18","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-19","0.00",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-20","0.15",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-23","1.95",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-24","0.51",,,
"US1NCMK0053","CHARLOTTE 7.0 ENE, NC US","2022-05-25","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-04","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-05","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-06","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-07","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-08","0.60",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-09","0.22",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-10","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-11","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-12","0.23",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-13","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-14","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-15","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-16","0.10",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-18","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-19","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-20","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-21","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-22","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-23","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-24","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-25","0.08",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-26","0.80",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-27","0.03",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-28","0.61",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-29","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-30","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-01-31","0.37",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-01","0.37",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-02","0.05",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-03","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-04","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-05","0.20",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-06","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-07","0.49",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-08","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-09","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-10","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-11","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-12","0.72",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-13","0.19",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-14","0.65",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-15","0.40",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-17","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-18","0.55",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-19","0.44",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-20","0.02",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-21","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-22","0.22",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-23","0.35",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-24","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-25","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-26","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-27","0.60",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-02-28","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-01","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-02","0.12",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-03","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-04","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-05","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-06","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-07","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-08","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-09","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-10","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-11","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-12","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-13","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-14","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-15","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-16","0.79",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-17","0.84",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-18","0.10",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-19","0.14",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-20","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-21","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-22","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-23","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-24","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-25","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-26","0.65",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-27","0.06",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-28","0.35",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-29","0.11",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-30","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-03-31","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-01","0.05",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-02","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-03","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-04","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-05","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-06","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-07","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-08","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-09","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-10","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-11","0.09",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-13",,,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-14","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-15","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-16","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-17","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-18","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-19","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-20","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-21","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-22","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-23","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-24","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-25","0.55",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-26","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-27","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-29","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-04-30","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-01","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-02","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-03","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-04","0.33",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-05","0.42",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-06","0.05",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-07","0.11",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-08","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-09","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-10","0.72",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-11","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-12","0.02",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-13",,,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-14","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-15","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-16","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-17","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-18","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-19","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-20","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-21","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-22","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-23","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-24","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-25","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-26","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-27","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-28","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-29","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-05-31",,,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-01","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-02","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-03","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-04","0.49",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-05","0.02",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-06","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-07","0.55",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-08","2.20",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-09","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-10","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-11","0.08",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-12","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-13","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-14","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-15","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-16","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-19","0.00",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-20","1.11",,,
"US1NCMK0064","MATTHEWS 1.3 S, NC US","2021-06-21","1.03",,,
